code,code_value,code_desc,lkup_code,lkup_value,lkup_desc
CLM_LN_MSG_CD,PF3,Cai-Partner #2,,,
CLM_LN_MSG_CD,DHST,Dental-Mur-Allow Abut,,,
CLM_LN_MSG_CD,F088,RECV: CGI - DRG CHART AUDIT,,,
CLM_LN_MSG_CD,0MG4,CXT - DME Rental Exceeds 13 months NonPref,,,
CLM_LN_MSG_CD,MDH,Surgery Delay - COVID-19,,,
CLM_LN_MSG_CD,ZFOC,MA APC Invalid Date,,,
CLM_LN_MSG_CD,GX9M,MA-Missing Diagnosis Code,,,
CLM_LN_MSG_CD,M2VH,Charges exceed the guidelines for the frequency of,,,
CLM_LN_MSG_CD,B094,REJ-BILL DIRECTLY TO METHODIST HEALTH ALLIANCE,,,
CLM_LN_MSG_CD,429,CAI- ADHOC,,,
CLM_LN_MSG_CD,C450,APP-ANNUAL  SETTLEMENT FOR HOSPITAL CAPITAL IMPROV,,,
CLM_LN_MSG_CD,C591,REJ-SERVICES NOT COVERED SEE EXCLUSION RIDER ON P,,,
CLM_LN_MSG_CD,0HK8,CXT-Pass-Thru Billng NC,,,
CLM_LN_MSG_CD,299,HOSPICE LIFE MAX MET,,,
CLM_LN_MSG_CD,C95V,IFP-Texas House Bill 3459,,,
CLM_LN_MSG_CD,0I5J,CXT - Service Included in Post OP Par,,,
CLM_LN_MSG_CD,GZQC,IVL-FED36 Prof Elig,,,
CLM_LN_MSG_CD,RAYE,This provider is not contractually obligated to ac,,,
CLM_LN_MSG_CD,C563,REJ-PLEASE SUBMIT COMPLETE HOSPITAL RECORDS WITH A,,,
CLM_LN_MSG_CD,D774,INELIGIBLE-REQUESTED COB QUESTIONNAIRE NOT RECEIVE,,,
CLM_LN_MSG_CD,DID,Prev Considered - Dnl,,,
CLM_LN_MSG_CD,219,RETFE BM HS MISC EXC NC (RETFE USE ONLY),,,
CLM_LN_MSG_CD,PZ3,Max Contract Year Copay Met,,,
CLM_LN_MSG_CD,048J,MA-CXT Mutually Exclusive Par,,,
CLM_LN_MSG_CD,A907,REJ-NOT A BILLABLE SERVICE,,,
CLM_LN_MSG_CD,D2U,Auth Np Anes Fl Si Info,,,
CLM_LN_MSG_CD,D854,REJ-MG-BREAST MRI CAD NOT CLINICALLY PROVEN,,,
CLM_LN_MSG_CD,0GDI,MA-QMB Coinsurance,,,
CLM_LN_MSG_CD,071R,MA-CXT Number of Services Billed Exceeds Allowed,,,
CLM_LN_MSG_CD,C96,American Honda Ortho Max,,,
CLM_LN_MSG_CD,DIR,Msp Ps Offset,,,
CLM_LN_MSG_CD,4879,Line is split because member responsibility thresh,,,
CLM_LN_MSG_CD,A425,REJ-ESTABLISHED PATIENT E/M SVC ADDED DURING AUDIT,,,
CLM_LN_MSG_CD,D550,REJ-CR-INCLUDED IN OB GLOBAL SERVICES,,,
CLM_LN_MSG_CD,D8T,Me Historical,,,
CLM_LN_MSG_CD,7906,CXT - Diagnosis Not Consistent With Procedure,,,
CLM_LN_MSG_CD,E922,GENL:INCORRECT DISPOSITION USED IN MANUAL ADJUDICA,,,
CLM_LN_MSG_CD,01Z3,Request-SIU Additional Review,,,
CLM_LN_MSG_CD,F115,GENL: CREDIT BANK UPDATED,,,
CLM_LN_MSG_CD,PIO,Internal - Pay & Educate,,,
CLM_LN_MSG_CD,0DQI,MA-Internal Review,,,
CLM_LN_MSG_CD,B906,DISCOUNT TAKEN THROUGH PPO NEXT 1-800-499-9708,,,
CLM_LN_MSG_CD,C412,DR-FMX OR PANOREX X-RAYS ARE REQUIRED FOR REVIEW O,,,
CLM_LN_MSG_CD,X09,CO-SURG 1/4 RATE NPOON,,,
CLM_LN_MSG_CD,D076,REJ-CLAIM LACKS DEVICE CODE FOR PROCEDURE,,,
CLM_LN_MSG_CD,C44,N/A,,,
CLM_LN_MSG_CD,Q1,SERVICE NOT NECESSARY - USE G5,,,
CLM_LN_MSG_CD,C303,REJ-NO MEDICARE FEE. MANUAL CALCULATION APPLIED,,,
CLM_LN_MSG_CD,112,1 TREATMENT PER DAY,,,
CLM_LN_MSG_CD,19,AUTHORIZED UNITS EXCEEDED,,,
CLM_LN_MSG_CD,5E84,Dental-Tooth Missing Not Covered,,,
CLM_LN_MSG_CD,737,SVC NOT COVD FOR MBR,,,
CLM_LN_MSG_CD,FS2P,Dental-8 yr Prostho Frequency,,,
CLM_LN_MSG_CD,NZ1,NY NON-ER NOT SRPZ,,,
CLM_LN_MSG_CD,PMU,Sales Tax N/C Par,,,
CLM_LN_MSG_CD,8627,CXT - Proc Not Eligible for Asst Surg NonPar Pref,,,
CLM_LN_MSG_CD,M3JT,Our records indicate that these services are not p,,,
CLM_LN_MSG_CD,MF1,Member Claim N/C Snd to Tawuniya,,,
CLM_LN_MSG_CD,C600,REJ-THE EOMB INDICATES A CREDIT REVERSAL.  PLEASE,,,
CLM_LN_MSG_CD,0BCR,CXT - CODE SHOULD BE BILLED WITH MOD 26,,,
CLM_LN_MSG_CD,A416,REJ-REIMBURSEMENT INCLUDED IN ALLOWANCE FOR OTHER,,,
CLM_LN_MSG_CD,B497,REJ-SI-EXCEED BENEFIT /CONTRACT LIMIT PAYMENT EXCE,,,
CLM_LN_MSG_CD,C942,REJ-NR-INCLUDED IN MONTHLY RENTAL FEE,,,
CLM_LN_MSG_CD,DL+,Ect No Rev/Rev No Proc,,,
CLM_LN_MSG_CD,M2TI,(Short Term Medical):Charges for treatment servic,,,
CLM_LN_MSG_CD,FEA,FED NSA RECALC,,,
CLM_LN_MSG_CD,A475,REJ-DAYS NOT AUTHORIZED,,,
CLM_LN_MSG_CD,NDF,CMED Facility NSA,,,
CLM_LN_MSG_CD,P#7,Reserved,,,
CLM_LN_MSG_CD,I96,Not acute or serious condition,,,
CLM_LN_MSG_CD,E205,DENIED-AFTER RECONSIDERATION,,,
CLM_LN_MSG_CD,W26S,Charges are ineligible based on the Precertificati,,,
CLM_LN_MSG_CD,A234,REJ-REVIEWED TIMELY FILING CRITERIA-CLAIM REMAINS,,,
CLM_LN_MSG_CD,A9F,Tx Amfs Rework,,,
CLM_LN_MSG_CD,51,COVD DUE TO PHY CHNG,,,
CLM_LN_MSG_CD,F103,BENF: CARRIER LINKAGE CHANGE TO BENEFIT PLAN,,,
CLM_LN_MSG_CD,A782,REJ-HCR-DENIED BASED ON CMS COVERAGE RULE,,,
CLM_LN_MSG_CD,MDO,Itemized Bill,,,
CLM_LN_MSG_CD,DYM,Reserved,,,
CLM_LN_MSG_CD,B532,REJ-SI-SERVICE NOT COVERED BY MEDICAID,,,
CLM_LN_MSG_CD,M539,Eligible room and board charges are limited to the,,,
CLM_LN_MSG_CD,RPG0,IFP-NSA Air Ambulance,,,
CLM_LN_MSG_CD,6047,Benefit wait period is waived,,,
CLM_LN_MSG_CD,C377,REJ-SERVICES INCLUDED IN THE ESRD COMPOSITE RATE,,,
CLM_LN_MSG_CD,C415,DR-PLEASE PROVIDE PERIAPICAL X-RAYS FOR THE SERVIC,,,
CLM_LN_MSG_CD,NYO,FH80 SB 2022,,,
CLM_LN_MSG_CD,3,PRIMARY CONTRACT AD,,,
CLM_LN_MSG_CD,E818,PROV:TYPE SVC NOT SUBMIT-PROV BILL ERR,,,
CLM_LN_MSG_CD,551,EXP EXC RECOG CHG,,,
CLM_LN_MSG_CD,F158,NETW: UPMC TIMELY FILING OVERRIDE FOR ADMINISTRATI,,,
CLM_LN_MSG_CD,M1OZ,ATTN Provider: Our records indicate that you parti,,,
CLM_LN_MSG_CD,E461,DATA:RECEIPT DATE ENTERED INCORRECTLY OR OMITTED,,,
CLM_LN_MSG_CD,09VT,APC-Denial Procedure Not Covered Non Par,,,
CLM_LN_MSG_CD,F1,PROV NOT RECOG PHYS,,,
CLM_LN_MSG_CD,622,SERV/SUPP NOT MED NEC,,,
CLM_LN_MSG_CD,D612,REJ-CR-UNITS ADJUSTED TO REFLECT THE MAX OVER TIME,,,
CLM_LN_MSG_CD,D801,DENIED IN ACCORDANCE WITH TRPN AGREEMENT (800-499-,,,
CLM_LN_MSG_CD,K32,Pre-D Comment Med Pays 1st,,,
CLM_LN_MSG_CD,P37,Payment Reduced UR,,,
CLM_LN_MSG_CD,PB1,TEXAS - OIC AUDIT,,,
CLM_LN_MSG_CD,07KD,MA-CXT Bilateral INN,,,
CLM_LN_MSG_CD,I2U1,IVL Req Dental-Chart Notes illegible or incomplete,,,
CLM_LN_MSG_CD,Q41,Summit Rework,,,
CLM_LN_MSG_CD,0BTF,MA-APC Diff btwn implanted device and procedure,,,
CLM_LN_MSG_CD,A428,REJ-COSMETIC SERVICES NOT COVERED,,,
CLM_LN_MSG_CD,J3,SUBMIT BRF NEXT CLAIM,,,
CLM_LN_MSG_CD,OH4,OHSB LAB UNKNOWN,,,
CLM_LN_MSG_CD,987,Clinical Trial,,,
CLM_LN_MSG_CD,M5AH,Calculated using Data iSight. Refer to dataisight.,,,
CLM_LN_MSG_CD,M6VZ,FOR PROVIDERS: You are not part of our network. We,,,
CLM_LN_MSG_CD,Q05,REQUEST PATIENT NAME,,,
CLM_LN_MSG_CD,PC9,CTV PCA Inapp Or/De Mod,,,
CLM_LN_MSG_CD,Q34,BH REQ MED RECORDS NY,,,
CLM_LN_MSG_CD,D/1,Reserved,,,
CLM_LN_MSG_CD,ME0M,Expenses adjusted due to discount arrangement with,,,
CLM_LN_MSG_CD,ON8,Opioid avoidance rework,,,
CLM_LN_MSG_CD,Z63,Modifier 52 reduction,,,
CLM_LN_MSG_CD,E714,TI:RULE BANK/NIGHT JOB RULE DID NOT PEND CLAIM,,,
CLM_LN_MSG_CD,D624,REJ-CR-CPT OR HCPCS IS NOT VALID BILL WITH VALID,,,
CLM_LN_MSG_CD,L3P2,Repriced - Concurrency applied From Contract,,,
CLM_LN_MSG_CD,053R,MA-CXT Dialysis Training Non Par INN,,,
CLM_LN_MSG_CD,B482,REJ-SI-TECH EXPERIMENTAL/INVESTIGATIONAL,,,
CLM_LN_MSG_CD,0I9K,CXT - Rebundled NonPref,,,
CLM_LN_MSG_CD,Y91,100%MCARE GA,,,
CLM_LN_MSG_CD,M2KH,Charges are ineligible based on the Multiple/bi-la,,,
CLM_LN_MSG_CD,Y44,DME LAB 75%MCARE NJ EOB,,,
CLM_LN_MSG_CD,09,SEX INVALID FOR SERVICE,,,
CLM_LN_MSG_CD,942,MISMATCHED CPT-NC (RJR MANAGED MENTAL HEALTH ONLY),,,
CLM_LN_MSG_CD,F109,GENL: POS OPTION NOT CORRECTED MANUALLY,,,
CLM_LN_MSG_CD,A461,REJ-SERVICES INCLUDED IN PROVIDERS CAPITATION FEE,,,
CLM_LN_MSG_CD,C009,REJ-SERVICES NOT AUTHORIZED.  PROVIDER SUBMIT MEDI,,,
CLM_LN_MSG_CD,E984,DUPL: DUPLICATE PAYMENT ON PROCEDURE CODE/UNITS BI,,,
CLM_LN_MSG_CD,352,NY TAX: GME PENALTY,,,
CLM_LN_MSG_CD,EC5,Experimental Par Prov,,,
CLM_LN_MSG_CD,SJ9L,ARKANSAS03,,,
CLM_LN_MSG_CD,C478,DR- SERVICES BILLED NOT APPROVED-TOOTH/TEETH APPEA,,,
CLM_LN_MSG_CD,Q43,MEDICATION COVD BY RX PROG(University of Virginia),,,
CLM_LN_MSG_CD,C353,UNABLE TO DETERMINE MEDICAL NECESSITY.  PLEASE SUB,,,
CLM_LN_MSG_CD,C521,QUALCARE CONTRACT SUBMIT INVOICE FOR BILLABLE REV,,,
CLM_LN_MSG_CD,DRI,Rhode Island ER Add'l Info,,,
CLM_LN_MSG_CD,C585,REJ-NEED PATIENT EVALUATION TREATMENT PLAN AND SI,,,
CLM_LN_MSG_CD,J35,REQ PROV ADDRESS,,,
CLM_LN_MSG_CD,R11,CTV PCA Svs recoded,,,
CLM_LN_MSG_CD,W01X,The purchase price and length of time needed.,,,
CLM_LN_MSG_CD,093A,Pend-APC Mod 50 billed,,,
CLM_LN_MSG_CD,670,DENIED DUE TO DUPLICATE CLAIM,,,
CLM_LN_MSG_CD,F93,APC DENIAL INCID MOD NP,,,
CLM_LN_MSG_CD,X2,MULTIPLAN DISC.,,,
CLM_LN_MSG_CD,MA4C,This service was not pre-authorized with Managed C,,,
CLM_LN_MSG_CD,RI,MAX MH/SA EXHAUSTED,,,
CLM_LN_MSG_CD,X22,FAC FEE AND NAP,,,
CLM_LN_MSG_CD,A98,Addt'l info needed.  Need dental diag. Material,,,
CLM_LN_MSG_CD,B549,REJ-HCR-INCLUDED IN THE PAYMENT OF OTHER SERVICES,,,
CLM_LN_MSG_CD,PO6,Reserved For Michelle Williams,,,
CLM_LN_MSG_CD,2553,Line is split for multiple member versions,,,
CLM_LN_MSG_CD,E037,REJ--OBSERVATION SERVICES LACK REQUIRED E/M OR ANC,,,
CLM_LN_MSG_CD,H85,HCR PRENATAL PD 100%,,,
CLM_LN_MSG_CD,Y42,MD AUTH'D NP HIAA50,,,
CLM_LN_MSG_CD,8347,CXT - Multiple Consultations Added Line,,,
CLM_LN_MSG_CD,U68,MULTIPLE SURGERY REDUCTION AT 25% - PREFERRED,,,
CLM_LN_MSG_CD,D083,APP-NR- HCPCS CODE ADDED DURING AUDIT BASED ON GEN,,,
CLM_LN_MSG_CD,B337,APP-SETTLED AS PART OF 3RD AMENDMENT,,,
CLM_LN_MSG_CD,D882,REJ-CODE NOT RECOGNIZED BY MEDICARE. RESUBMIT WITH,,,
CLM_LN_MSG_CD,M15,NONPAR AUTH'ED IN PYMNT HIERARCHY,,,
CLM_LN_MSG_CD,0EJ7,CXT - Frequency Unit Limit NonPar Pref,,,
CLM_LN_MSG_CD,D129,REJ-NR-CLINICAL RESEARCH STUDIES REQUIRE APPROPRIA,,,
CLM_LN_MSG_CD,OH5,OHSB AMB,,,
CLM_LN_MSG_CD,C349,REJ-PAID AS PRIMARY FORWARDED TO SECONDARY MEDICA,,,
CLM_LN_MSG_CD,DM5,PAYMENT DENIED. MDCR MBR SELF-REF TO PAR PRVDR,,,
CLM_LN_MSG_CD,A981,APP-CR-APPROVED CR,,,
CLM_LN_MSG_CD,6928,Pend-Double Coverage Other Plan ID,,,
CLM_LN_MSG_CD,B228,CAN NOT DETERMINE COVERAGE WITHOUT UB-92,,,
CLM_LN_MSG_CD,D267,REJ-MENTAL HEALTH NOT PAYABLE OUTSIDE THE PARTIAL,,,
CLM_LN_MSG_CD,DT4,Gender/Proc Mismatch Par,,,
CLM_LN_MSG_CD,T38,MN Surprise Bill no pymt,,,
CLM_LN_MSG_CD,DOG,Oxygen Contents Par,,,
CLM_LN_MSG_CD,2ZZQ,CTV PPM Excluded NPI Non Par,,,
CLM_LN_MSG_CD,C93,PPO NON-COVERED SERVICES,,,
CLM_LN_MSG_CD,DD$,Burgess Reserved,,,
CLM_LN_MSG_CD,L92,LT $ INFERTILITY,,,
CLM_LN_MSG_CD,D673,REJ-REIMBURSEMENT OF COST SHARING FOR CLINICAL TRI,,,
CLM_LN_MSG_CD,E878,GENL:CCN/PHCS REPRICING NOT APPLIED,,,
CLM_LN_MSG_CD,949,TX LEG 418 DEFICIENT CLAIM,,,
CLM_LN_MSG_CD,MAPL,Services were provided before the authorization st,,,
CLM_LN_MSG_CD,C195,REJ-AMOUNT OVER 50% OF OUT OF NETWORK RATE AS REQU,,,
CLM_LN_MSG_CD,C045,REJ-CLAIM HAS BEEN FORWARDED TO VISION CARRIER,,,
CLM_LN_MSG_CD,B892,CLAIM IS BEING PAID ACCORDING TO ALTIUS CONTRACT R,,,
CLM_LN_MSG_CD,D323,REJ- AMOUNT REPRESENTS  A DISCOUNT THROUGH PPONEXT,,,
CLM_LN_MSG_CD,100,PRE-EXISTING CONDITION,,,
CLM_LN_MSG_CD,B859,REJ-NR-MODIFIER SUBMITTED IS NOT APPROPRIATE FOR T,,,
CLM_LN_MSG_CD,DBO,Ast Sur No Sur Clm Npoon,,,
CLM_LN_MSG_CD,E216,BENEFIT MAXIMUM NOT APPLIED,,,
CLM_LN_MSG_CD,PAB,FDSRPZ FACILITY PAB,,,
CLM_LN_MSG_CD,B292,REJ-MEDICAL NECESSITY NOT ESTABLISHED RESUBMIT WIT,,,
CLM_LN_MSG_CD,MD1M,FOR PROVIDERS: We didn't reach an agreement during,,,
CLM_LN_MSG_CD,QXOQ,The claim reflected on this Explanation of Benefit,,,
CLM_LN_MSG_CD,C673,DEACTIVATED APC PROJECT 1,,,
CLM_LN_MSG_CD,E389,GENL:COB/MVA/WC DOES NOT APPLY,,,
CLM_LN_MSG_CD,MFS,Crossover covered 100%,,,
CLM_LN_MSG_CD,SG4G,(NCMS) The use of an assistant surgeon is not cove,,,
CLM_LN_MSG_CD,E332,GENL:INCORRECT BENEFITS MANUALLY APPLIED,,,
CLM_LN_MSG_CD,A568,SERVICES PENDING FINAL REVIEW,,,
CLM_LN_MSG_CD,B10,NC FOR TOOTH/TEETH,,,
CLM_LN_MSG_CD,B220,REJ-OBTAINED FROM THE STATE OF NORTH CAROLINA FREE,,,
CLM_LN_MSG_CD,B313,REJ-MR-PROCEDURE CODE DEFINED AS UNILATERAL/BILATE,,,
CLM_LN_MSG_CD,GKJ1,Provider has optout flag set for product,,,
CLM_LN_MSG_CD,FA2,FEDS No Pay Claim,,,
CLM_LN_MSG_CD,0146,Non-covered charge(s),,,
CLM_LN_MSG_CD,03BX,Request-APC Invalid Diagnosis,,,
CLM_LN_MSG_CD,497,NEED MDCR EOB,,,
CLM_LN_MSG_CD,7CWM,CTV CCRP Compunded Inhal Sol-Par,,,
CLM_LN_MSG_CD,M21H,The claim filing guidelines of the benefit plan re,,,
CLM_LN_MSG_CD,248,IP M/N ALCH/DRUG EXC,,,
CLM_LN_MSG_CD,E151,DENIED - PER MEDICAL DIRECTOR FOR LACK OF INFORMAT,,,
CLM_LN_MSG_CD,R82,QUEST GO3,,,
CLM_LN_MSG_CD,B731,REJ--BILL DIRECTLY TO ACTIVHEALTHCARE INC. PO BOX,,,
CLM_LN_MSG_CD,BAJ,Blood invoice pend,,,
CLM_LN_MSG_CD,C713,APPROVED---PAID IN ACCORDANCE WITH TRPN/OHIO PREFE,,,
CLM_LN_MSG_CD,A446,REJ-SERVICE HAS BEEN DETERMINED NOT MEDICALLY NECE,,,
CLM_LN_MSG_CD,D941,PEND-APC DRG CLAIMS OPPS,,,
CLM_LN_MSG_CD,HQHI,MA Dental-Correct Code Perio Chart Rationale,,,
CLM_LN_MSG_CD,MCC6,Charges must be received no later than one year an,,,
CLM_LN_MSG_CD,E53,Required Concurrent Review Incomplete,,,
CLM_LN_MSG_CD,8E50,Dental-Space Maintainer Not Covered,,,
CLM_LN_MSG_CD,E162,DENIED-RIMS MEMBER,,,
CLM_LN_MSG_CD,U77,Other In Net Lvl,,,
CLM_LN_MSG_CD,AG,M&N MAX EXE NC,,,
CLM_LN_MSG_CD,C861,REJ-MEDICARE COMPETITIVE ACQUISITION PROGRAM NOT,,,
CLM_LN_MSG_CD,F47,NOT RECOMMENDED - PHYS (SIU),,,
CLM_LN_MSG_CD,B401,REJ-MR-MODIFIER REDUCTION,,,
CLM_LN_MSG_CD,NA9,NY MIDWIFE PAB,,,
CLM_LN_MSG_CD,133,OFFICE/HOME TRMT NC,,,
CLM_LN_MSG_CD,E522,EXAMINER ERROR,,,
CLM_LN_MSG_CD,A594,REJ-CHARGE EXCEEDS THE MAXIMUM ALLOWABLE AMOUNT PE,,,
CLM_LN_MSG_CD,A411,REJ-CLAIM FORWARDED TO PROMINA FOR PROCESSING,,,
CLM_LN_MSG_CD,Z33,CORRECTIONS PEND OTHER COVERAGE,,,
CLM_LN_MSG_CD,B407,NR-INCLUDED IN POST-OP SURGICAL GLOBAL FEE,,,
CLM_LN_MSG_CD,D063,REJ-NR-DUPLICATE SERVICES,,,
CLM_LN_MSG_CD,E674,RECV: HDS - DATA ENTRY,,,
CLM_LN_MSG_CD,N32,OTC RX STRENGTH NC,,,
CLM_LN_MSG_CD,GA3,GASB NP INN I/O,,,
CLM_LN_MSG_CD,A846,REJ-PAID AT AGREED BCE/EMERGIS NEGOTIATED RATE,,,
CLM_LN_MSG_CD,P2L,Auth Np Anes Fl Fi,,,
CLM_LN_MSG_CD,9007,Health Education - Not Covered,,,
CLM_LN_MSG_CD,NYW,NYER IO EFF 04082022,,,
CLM_LN_MSG_CD,P7W0,FORWARDED TO IPA/PHO,,,
CLM_LN_MSG_CD,D223,REJ-SERVICE OR ITEM REQUIRES DETAILED CORRESPONDEN,,,
CLM_LN_MSG_CD,0MF7,CXT - DME Rental Exceeds 13 months Par,,,
CLM_LN_MSG_CD,Q80,Mod SU NC any POS NP OON,,,
CLM_LN_MSG_CD,WA2,W&A 2nd Request Med Rec,,,
CLM_LN_MSG_CD,2828,Line is split for multiple supplier contracts,,,
CLM_LN_MSG_CD,DRK,Reversed For P25739b,,,
CLM_LN_MSG_CD,S3,PCP NOT AUTH/SERV NC,,,
CLM_LN_MSG_CD,B703,APP-WORKERS COMPENSATION CLAIM,,,
CLM_LN_MSG_CD,1H5S,HRP Disaster Lib Denied,,,
CLM_LN_MSG_CD,C422,REJ-CLAIM REIMBURSED AT DEFAULT RATE - PLEASE SUBM,,,
CLM_LN_MSG_CD,P5I,Higher Drg Derived,,,
CLM_LN_MSG_CD,0JFD,CXT - Custom Incidental NonPref,,,
CLM_LN_MSG_CD,5AJY,Premium Payment Past Due,,,
CLM_LN_MSG_CD,R52,FEHBP Paid per authorization,,,
CLM_LN_MSG_CD,643,ACT PREDETERM,,,
CLM_LN_MSG_CD,C073,REJ-ADMIT AND/OR DISCHARGE HOUR REQUIRED,,,
CLM_LN_MSG_CD,HHK,Info Not Rec'd - NP Prov,,,
CLM_LN_MSG_CD,C473,DR-THE DETERMINATION IS THE TREATMENT FALLS UNDER,,,
CLM_LN_MSG_CD,DR1,ER Records Not Received,,,
CLM_LN_MSG_CD,S44,SIU dent req info Periodon PAR,,,
CLM_LN_MSG_CD,053,HEARING AIDS NC,,,
CLM_LN_MSG_CD,B661,THE MAXIMUM BENEFIT FOR THIS PRE-EXISTING CONDITIO,,,
CLM_LN_MSG_CD,E05,AMN/HMN/RAN NAP PHYS,,,
CLM_LN_MSG_CD,M3V0,Charges are ineligible based on the Multiple/bi-la,,,
CLM_LN_MSG_CD,X15,EXCEEDS MANDATED COVERAGE,,,
CLM_LN_MSG_CD,01KL,Request-SIU Member Letter,,,
CLM_LN_MSG_CD,9433,CXT - Non-emergency Ambulance,,,
CLM_LN_MSG_CD,B945,REJ-SERVICES PROVIDED BY NON-PARTICIPATING PROVIDE,,,
CLM_LN_MSG_CD,D0J,Reserved,,,
CLM_LN_MSG_CD,DU8,PRT PROV APPEAL MSSG,,,
CLM_LN_MSG_CD,E318,REFERRAL INSTRUCTIONS NOT FOLLOWED,,,
CLM_LN_MSG_CD,BI,DISNEY HMO,,,
CLM_LN_MSG_CD,M5UL,(Short Term Medical):Charges for suicide attempte,,,
CLM_LN_MSG_CD,MGI0,Teeth bleaching is not covered under this plan.,,,
CLM_LN_MSG_CD,B556,REJ-HCR-CONVENIENCE ITEM DOES NOT MEET DEFINITION,,,
CLM_LN_MSG_CD,D095,APP- PROVIDER IS SUSPENDED FROM FEHBP.  FUTURE CLA,,,
CLM_LN_MSG_CD,E684,RECV:HDS - EXAMINER ERROR,,,
CLM_LN_MSG_CD,HPXA,Repriced - Lessor of Applied From Contract,,,
CLM_LN_MSG_CD,G585,MA-DSNP IA Zero Cost Share,,,
CLM_LN_MSG_CD,Q31,NO AUTH LOWER HUDSON VALLEY EA,,,
CLM_LN_MSG_CD,FDR,NSA Denied I/O ER,,,
CLM_LN_MSG_CD,HGSU,Dental-AB of Filling/Crown,,,
CLM_LN_MSG_CD,R2,COUNSELING NC,,,
CLM_LN_MSG_CD,E31,Admission Date Not Given/Inaccurate,,,
CLM_LN_MSG_CD,F150,NETW: MULTIPLE BILLING AREA RESULTING IN INCORRECT,,,
CLM_LN_MSG_CD,MDOX,Benefits for this service have been pro-rated for,,,
CLM_LN_MSG_CD,NZ2,NYSB Good Faith +2022,,,
CLM_LN_MSG_CD,A780,REJ-INVOICE LACKS INFORMATION FOR REVIEW. PROVIDE,,,
CLM_LN_MSG_CD,TX7,Texas P2P,,,
CLM_LN_MSG_CD,W18,BILATERAL NP PREF,,,
CLM_LN_MSG_CD,B130,REJ-VALID PROCEDURE CODE NOT RECEIVED. MEMBER NOT,,,
CLM_LN_MSG_CD,M10,ME/INC DENIED PAR,,,
CLM_LN_MSG_CD,N13,REQ NEWBORN CONF BILL,,,
CLM_LN_MSG_CD,F56,APC MOD 50,,,
CLM_LN_MSG_CD,Y06,AUTHD NP MDNONP DE EOB,,,
CLM_LN_MSG_CD,7IWQ,MA-CMS MCR Continuity of Care,,,
CLM_LN_MSG_CD,0D5M,MA-APC MH code not approved for partial hosp,,,
CLM_LN_MSG_CD,ML6,Info Not Received,,,
CLM_LN_MSG_CD,066T,MA-CXT Related Expense,,,
CLM_LN_MSG_CD,0FG6,MA-ESRD Outside Bundled Rate,,,
CLM_LN_MSG_CD,P7H,Oon Paid At 400% Rbrvs,,,
CLM_LN_MSG_CD,C862,REJ-NR-IMPLANT DEVICE REQUIRES IMPLANT PROC CODE,,,
CLM_LN_MSG_CD,P6H,Auth Np Hiaa80 Fl Si,,,
CLM_LN_MSG_CD,B106,CLAIM FORWARDED TO PROMINA FOR PROCESSING,,,
CLM_LN_MSG_CD,B766,REJ-DOCUMENTATION  DOES NOT SUPPORT NUMBER OF UNIT,,,
CLM_LN_MSG_CD,MI21,Expenses adjusted due to discount arrangement with,,,
CLM_LN_MSG_CD,T02,Reminder Enroll Newb,,,
CLM_LN_MSG_CD,E146,DENIED-PER MEDICAL DIRECTOR MEDICAL CRITERIA NOT,,,
CLM_LN_MSG_CD,HN8D,2nd Claim Submission Claim to Delegated Entity,,,
CLM_LN_MSG_CD,O85,1ST CLAIM IN PROCESS,,,
CLM_LN_MSG_CD,A811,INELIGIBLE-BILL TO LAB CARE,,,
CLM_LN_MSG_CD,P553,IFP-TXSB NO PORTAL SUB,,,
CLM_LN_MSG_CD,I2OA,Dental-Chart Notes illegible or incomplete,,,
CLM_LN_MSG_CD,A325,REJ-SERVICES NOT COVERED UNDER BENEFIT PLAN. REFER,,,
CLM_LN_MSG_CD,C786,REJ-PAID AT MEDCOST NEGOTIATIED RATE,,,
CLM_LN_MSG_CD,B623,REJ- $ ABOVE SPECIAL RISK INTERNATIONALS REPRICED,,,
CLM_LN_MSG_CD,C12,N/A,,,
CLM_LN_MSG_CD,0A9G,Electric Breast Pump 36 month limit met.,,,
CLM_LN_MSG_CD,487,DCB NPNP NC,,,
CLM_LN_MSG_CD,P7J,Oon Paid At 450% Rbrvs,,,
CLM_LN_MSG_CD,A357,REJ-SERVICES NOT AUTHORIZED,,,
CLM_LN_MSG_CD,A729,REJ-$ AMT ABOVE OUT-OF-NETWORK RATES/MAXIMUM ALLOW,,,
CLM_LN_MSG_CD,C689,PLEASE RESUBMIT WITH TOOTH NUMBER (S),,,
CLM_LN_MSG_CD,D019,REJ-NR-RESUBMIT WITH DOCUMENTATION TO SUPPORT BILL,,,
CLM_LN_MSG_CD,D\A,Incorrect Pos/Np Pd Oon,,,
CLM_LN_MSG_CD,0I6H,CXT - Service Included In Pre Op NonPref,,,
CLM_LN_MSG_CD,E806,NETW:TIMELY FILING REQUIREMENTS WAIVED,,,
CLM_LN_MSG_CD,E477,PROV:REFERRAL ADDED OR UPDATED RETROACTIVELY,,,
CLM_LN_MSG_CD,E623,TEAM:DENIED MEMBER NOT EFFECTIVE IN ERROR,,,
CLM_LN_MSG_CD,OH8,OH Facility SB,,,
CLM_LN_MSG_CD,OHC,OHSB AMB I/O,,,
CLM_LN_MSG_CD,D879,REJ-ONLY INCIDENTAL SERVICE REPORTED,,,
